Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
12.97128,Left,Wrist,0.02306749,-0.1840332,0.389226,-0.03617494,0.9087131,0.1626497,-0.3827234
12.97128,Left,Left_IndexProximal,-0.005746383,-0.08871475,0.4297699,-0.06014113,0.8520938,-0.4006599,0.3313478
12.97128,Left,Left_IndexIntermediate,0.0009609126,-0.06107903,0.4000379,-0.2569248,0.2411402,-0.9353484,0.03106107
12.97128,Left,Left_IndexDistal,-0.0007739514,-0.08432591,0.3877242,-0.2786918,-0.3557725,-0.8652025,-0.2172143
12.97128,Left,Left_IndexDistalEnd,-0.005143728,-0.1003832,0.4058539,-0.2786918,-0.3557725,-0.8652025,-0.2172143
12.97128,Left,Left_MiddleProximal,0.01748322,-0.09156445,0.4360729,-0.07880619,0.8530145,-0.4626332,0.2283135
12.97128,Left,Left_MiddleIntermediate,0.02105971,-0.06550977,0.3976442,-0.2622828,0.2660083,-0.9275777,0.006889081
12.97128,Left,Left_MiddleDistal,0.01727155,-0.09116262,0.3827882,-0.2552307,-0.3871827,-0.8511496,-0.2459504
12.97128,Left,Left_MiddleDistalEnd,0.01211111,-0.1046847,0.4011067,-0.2552307,-0.3871827,-0.8511496,-0.2459504
12.97128,Left,Left_PinkyProximal,0.05885905,-0.1027745,0.4196027,-0.1384237,0.9178787,-0.3491864,0.1280894
12.97128,Left,Left_PinkyIntermediate,0.05337187,-0.07885349,0.397059,-0.3423225,0.3343098,-0.8776384,-0.02834466
12.97128,Left,Left_PinkyDistal,0.04723269,-0.09592652,0.3845573,-0.4287295,-0.3508323,-0.8245558,-0.1149613
12.97128,Left,Left_PinkyDistalEnd,0.0492928,-0.1093974,0.3970973,-0.4287295,-0.3508323,-0.8245558,-0.1149613
12.97128,Left,Left_RingProximal,0.03883217,-0.09616214,0.4304108,-0.08388348,0.8783073,-0.4397366,0.167846
12.97128,Left,Left_RingIntermediate,0.03884339,-0.07081512,0.3965435,-0.2955953,0.2711661,-0.9155065,-0.03067093
12.97128,Left,Left_RingDistal,0.03260337,-0.09534779,0.3827536,-0.3371687,-0.3913971,-0.8390432,-0.1706831
12.97128,Left,Left_RingDistalEnd,0.03213212,-0.1086631,0.3989303,-0.3371687,-0.3913971,-0.8390432,-0.1706831
12.97128,Left,Left_ThumbProximal,-0.009200428,-0.1420374,0.3885966,-0.1128659,0.3406783,0.3545415,0.8634235
12.97128,Left,Left_ThumbIntermediate,-0.0308177,-0.1146631,0.393818,0.1314441,0.4035924,0.07130418,0.9026358
12.97128,Left,Left_ThumbDistal,-0.03580832,-0.07904971,0.4009303,0.1280576,0.4032956,-0.0190055,0.9058659
12.97128,Left,Left_ThumbDistalEnd,-0.03175123,-0.05057919,0.4073132,0.1280576,0.4032956,-0.0190055,0.9058659
