Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
9.892997,Right,Wrist,0.1965096,-0.3183737,0.2669466,-0.1363812,0.6388646,-0.6377363,0.4080986
9.892997,Right,Right_IndexProximal,0.1681496,-0.3000373,0.3635676,0.5438497,-0.1524981,0.3707439,-0.7372389
9.892997,Right,Right_IndexIntermediate,0.1532351,-0.3052695,0.3994038,-0.5345397,0.1524578,-0.373942,0.7424225
9.892997,Right,Right_IndexDistal,0.1433895,-0.309006,0.422186,0.4834531,-0.1096772,0.4053472,-0.7680742
9.892997,Right,Right_IndexDistalEnd,0.1306762,-0.3140244,0.4426509,0.4834531,-0.1096772,0.4053472,-0.7680742
9.892997,Right,Right_MiddleProximal,0.1751262,-0.32203,0.36336,0.5082764,-0.1676836,0.4441845,-0.7184967
9.892997,Right,Right_MiddleIntermediate,0.1543878,-0.325962,0.4023424,-0.5054696,0.1714421,-0.442551,0.7205949
9.892997,Right,Right_MiddleDistal,0.1411735,-0.3287302,0.4273848,0.4628445,-0.134393,0.4699673,-0.7394894
9.892997,Right,Right_MiddleDistalEnd,0.1278515,-0.3317604,0.4463148,0.4628445,-0.134393,0.4699673,-0.7394894
9.892997,Right,Right_PinkyProximal,0.1708539,-0.3598267,0.3418109,0.5219472,-0.3723063,0.4239821,-0.6396859
9.892997,Right,Right_PinkyIntermediate,0.165976,-0.3628604,0.3730112,-0.4810259,0.3709804,-0.4308298,0.6673631
9.892997,Right,Right_PinkyDistal,0.1614012,-0.3663423,0.3931831,0.446442,-0.3354303,0.4617124,-0.689201
9.892997,Right,Right_PinkyDistalEnd,0.155162,-0.3695842,0.4103154,0.446442,-0.3354303,0.4617124,-0.689201
9.892997,Right,Right_RingProximal,0.1742949,-0.3417183,0.3548189,0.507237,-0.2656049,0.4531639,-0.6832329
9.892997,Right,Right_RingIntermediate,0.1602094,-0.3447266,0.392426,-0.5026748,0.2627312,-0.4556262,0.6860724
9.892997,Right,Right_RingDistal,0.1503013,-0.3469065,0.4179239,0.4608559,-0.2229994,0.4840243,-0.7096507
9.892997,Right,Right_RingDistalEnd,0.1402119,-0.3491417,0.4361568,0.4608559,-0.2229994,0.4840243,-0.7096507
9.892997,Right,Right_ThumbProximal,0.1668462,-0.2938267,0.3007218,0.8581958,0.2708406,-0.1411392,-0.4125839
9.892997,Right,Right_ThumbIntermediate,0.1574039,-0.2796794,0.3296704,-0.7074467,-0.2698748,0.1985729,0.6222991
9.892997,Right,Right_ThumbDistal,0.1494805,-0.2728165,0.3629566,0.7715728,0.2500858,-0.1967568,-0.5508354
9.892997,Right,Right_ThumbDistalEnd,0.144497,-0.2649186,0.3908953,0.7715729,0.2500857,-0.1967568,-0.5508354
