Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
3.93346,Right,Wrist,0.2231052,-0.20469,0.377125,-0.5776857,-0.02800515,-0.7140293,0.3945347
3.93346,Right,Right_IndexProximal,0.1477315,-0.1287334,0.3875672,0.9137377,0.2774,0.09210584,-0.2822227
3.93346,Right,Right_IndexIntermediate,0.124736,-0.1004772,0.4066857,-0.724957,-0.4763398,-0.07738993,0.4914764
3.93346,Right,Right_IndexDistal,0.1045223,-0.09881443,0.4235291,0.5158696,0.5890769,0.04863911,-0.6200823
3.93346,Right,Right_IndexDistalEnd,0.08808053,-0.1102086,0.4378631,0.5158696,0.5890769,0.04863911,-0.6200823
3.93346,Right,Right_MiddleProximal,0.1641782,-0.1237881,0.4046701,0.8767136,0.2990712,0.1545744,-0.3435645
3.93346,Right,Right_MiddleIntermediate,0.1348131,-0.09654447,0.4284162,-0.6404733,-0.5072847,-0.1254381,0.5627807
3.93346,Right,Right_MiddleDistal,0.1111741,-0.1009706,0.446157,0.3935369,0.6102622,0.10709,-0.6791475
3.93346,Right,Right_MiddleDistalEnd,0.09656472,-0.1165491,0.4555847,0.3935369,0.6102622,0.10709,-0.6791475
3.93346,Right,Right_PinkyProximal,0.1886542,-0.1427194,0.4386026,0.8177964,0.2777688,0.2883336,-0.4134219
3.93346,Right,Right_PinkyIntermediate,0.1655699,-0.1259278,0.4557984,-0.6665099,-0.4009315,-0.2814071,0.5619864
3.93346,Right,Right_PinkyDistal,0.1468253,-0.1248948,0.4673327,0.5365923,0.4989339,0.2505323,-0.6327466
3.93346,Right,Right_PinkyDistalEnd,0.1310382,-0.1304244,0.4752789,0.5365923,0.4989339,0.2505323,-0.6327466
3.93346,Right,Right_RingProximal,0.1768639,-0.130484,0.4220831,0.8468365,0.2831515,0.2227016,-0.3912771
3.93346,Right,Right_RingIntermediate,0.1492053,-0.1079172,0.4447813,-0.652464,-0.4652106,-0.2089091,0.5605597
3.93346,Right,Right_RingDistal,0.1249542,-0.1096843,0.4602641,0.4501562,0.5760058,0.1657611,-0.6618918
3.93346,Right,Right_RingDistalEnd,0.1094867,-0.1209961,0.468751,0.4501562,0.5760058,0.1657611,-0.6618918
3.93346,Right,Right_ThumbProximal,0.1724892,-0.1886339,0.3712116,0.4903776,0.6822226,-0.335287,0.4262452
3.93346,Right,Right_ThumbIntermediate,0.1379054,-0.1946776,0.3745812,-0.5462537,-0.5889491,0.5272412,-0.2770616
3.93346,Right,Right_ThumbDistal,0.1026148,-0.1942995,0.3844928,0.5115164,0.6123682,-0.5474826,0.252229
3.93346,Right,Right_ThumbDistalEnd,0.07602395,-0.1906837,0.3966433,0.5115164,0.6123682,-0.5474825,0.252229
