Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
12.69998,Left,Wrist,-0.1708319,-0.06222999,0.3457331,0.2232094,0.1049653,0.04958565,0.9678335
12.69998,Left,Left_IndexProximal,-0.1424183,0.02452433,0.4021331,0.08658805,-0.5640396,-0.2630268,0.7779325
12.69998,Left,Left_IndexIntermediate,-0.1296252,0.0592891,0.4198489,0.1210883,-0.5669512,-0.2575821,0.7730172
12.69998,Left,Left_IndexDistal,-0.1227595,0.08133864,0.43246,0.1806685,-0.5792761,-0.2371443,0.7586573
12.69998,Left,Left_IndexDistalEnd,-0.1190556,0.1015734,0.4459674,0.1806685,-0.5792761,-0.2371443,0.7586573
12.69998,Left,Left_MiddleProximal,-0.1584262,0.03248972,0.3858398,0.1957422,-0.552556,-0.08771271,0.8054029
12.69998,Left,Left_MiddleIntermediate,-0.1619132,0.07468843,0.4049985,0.2086305,-0.5506284,-0.08285157,0.8040013
12.69998,Left,Left_MiddleDistal,-0.1647923,0.1015091,0.417726,0.2807613,-0.5457113,-0.06731544,0.7866649
12.69998,Left,Left_MiddleDistalEnd,-0.1694737,0.120963,0.4297539,0.2807613,-0.5457113,-0.06731544,0.7866649
12.69998,Left,Left_PinkyProximal,-0.1997709,0.02403116,0.3679588,0.6518046,-0.2798426,0.06667982,0.7017074
12.69998,Left,Left_PinkyIntermediate,-0.2150167,0.02873433,0.3971418,0.9458786,0.003753414,0.03575419,0.3225242
12.69998,Left,Left_PinkyDistal,-0.2153676,0.01131952,0.4105647,0.9773265,0.2007086,-0.06056559,-0.0296897
12.69998,Left,Left_PinkyDistalEnd,-0.2081688,-0.005674958,0.4090396,0.9773265,0.2007086,-0.06056559,-0.0296897
12.69998,Left,Left_RingProximal,-0.1785406,0.03083742,0.3758562,0.5081784,-0.4331351,0.02251756,0.7440714
12.69998,Left,Left_RingIntermediate,-0.1985412,0.0512079,0.4069607,0.9139582,-0.1705364,0.006080508,0.3681862
12.69998,Left,Left_RingDistal,-0.2076384,0.03191167,0.4262636,0.9989937,0.04282696,-0.01289226,0.003406806
12.69998,Left,Left_RingDistalEnd,-0.2058432,0.01103175,0.4263833,0.9989937,0.04282696,-0.01289226,0.003406806
12.69998,Left,Left_ThumbProximal,-0.1443816,-0.04400402,0.3839616,-0.2686916,-0.7224492,-0.5382884,0.340761
12.69998,Left,Left_ThumbIntermediate,-0.1190338,-0.02973807,0.4037868,-0.2068024,-0.8221421,-0.3593682,0.3900889
12.69998,Left,Left_ThumbDistal,-0.09385495,-0.01020086,0.421756,-0.3096713,-0.7508665,-0.4249435,0.3996576
12.69998,Left,Left_ThumbDistalEnd,-0.07014985,0.002968431,0.4332631,-0.3096713,-0.7508665,-0.4249435,0.3996576
