Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
23.60383,Left,Wrist,0.01323045,-0.08250126,0.2835222,0.5058132,0.7869605,0.2950409,-0.1944153
23.60383,Left,Left_IndexProximal,0.08508103,-0.02400535,0.311095,0.4123471,0.6863241,-0.5982924,0.03123716
23.60383,Left,Left_IndexIntermediate,0.1074009,-0.02607566,0.281669,-0.02587459,0.3046687,-0.807843,-0.5038822
23.60383,Left,Left_IndexDistal,0.08772965,-0.03334233,0.270619,-0.2943422,-0.03589794,-0.6800305,-0.6705467
23.60383,Left,Left_IndexDistalEnd,0.0658064,-0.03575793,0.2815348,-0.2943422,-0.03589794,-0.6800305,-0.6705467
23.60383,Left,Left_MiddleProximal,0.09007899,-0.04352677,0.3193908,0.4219262,0.696729,-0.5726583,-0.09278908
23.60383,Left,Left_MiddleIntermediate,0.1102452,-0.0440256,0.2827034,-0.007729419,0.3443359,-0.7745605,-0.5304992
23.60383,Left,Left_MiddleDistal,0.0880205,-0.04939973,0.268591,-0.2903798,-0.02798383,-0.6505527,-0.701198
23.60383,Left,Left_MiddleDistalEnd,0.06710052,-0.0497517,0.2789482,-0.2903798,-0.02798383,-0.6505527,-0.701198
23.60383,Left,Left_PinkyProximal,0.09338719,-0.08356082,0.3098456,0.3295165,0.7616969,-0.526448,-0.1846336
23.60383,Left,Left_PinkyIntermediate,0.1026031,-0.07671314,0.2821703,-0.0758347,0.3767662,-0.7430384,-0.5478963
23.60383,Left,Left_PinkyDistal,0.08534134,-0.07900542,0.2727248,-0.4021344,0.03194309,-0.6740956,-0.6187594
23.60383,Left,Left_PinkyDistalEnd,0.06941681,-0.08330613,0.2811433,-0.4021344,0.03194309,-0.6740956,-0.6187594
23.60383,Left,Left_RingProximal,0.09282913,-0.06347156,0.3169245,0.3998309,0.7044931,-0.5620141,-0.1672277
23.60383,Left,Left_RingIntermediate,0.1071065,-0.06162503,0.2817206,-0.03881699,0.3495689,-0.7479963,-0.5628468
23.60383,Left,Left_RingDistal,0.08458012,-0.06478718,0.2692993,-0.3419226,0.004861802,-0.6684736,-0.6604609
23.60383,Left,Left_RingDistalEnd,0.06600507,-0.06746006,0.2786284,-0.3419226,0.004861802,-0.6684736,-0.6604609
23.60383,Left,Left_ThumbProximal,0.03667868,-0.04203084,0.2780303,0.08256705,0.3486148,-0.1669495,0.9185744
23.60383,Left,Left_ThumbIntermediate,0.05078633,-0.01396504,0.2823715,0.2636314,0.2953122,-0.1397724,0.9076087
23.60383,Left,Left_ThumbDistal,0.06180317,0.01562464,0.2918258,0.1743343,0.2992285,-0.02096481,0.9378864
23.60383,Left,Left_ThumbDistalEnd,0.06603498,0.04326624,0.3010892,0.1743343,0.2992285,-0.02096481,0.9378864
