Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
6.900424,Right,Wrist,0.2334541,-0.357586,0.2209296,-0.01247605,0.5925149,-0.7529366,0.2861069
6.900424,Right,Right_IndexProximal,0.2100415,-0.3148486,0.3130359,0.5114155,-0.2025368,0.5338352,-0.6422253
6.900424,Right,Right_IndexIntermediate,0.1909596,-0.3111394,0.3478516,-0.4972989,0.1905896,-0.5449243,0.6476323
6.900424,Right,Right_IndexDistal,0.1777677,-0.3088781,0.3696172,0.451982,-0.1321391,0.578825,-0.6657432
6.900424,Right,Right_IndexDistalEnd,0.1617413,-0.3069425,0.3881922,0.451982,-0.1321391,0.578825,-0.6657432
6.900424,Right,Right_MiddleProximal,0.2078207,-0.3380148,0.3162304,0.4845681,-0.2355786,0.5835853,-0.6075566
6.900424,Right,Right_MiddleIntermediate,0.1861216,-0.3312108,0.3552136,-0.4777332,0.2318106,-0.5874357,0.6106997
6.900424,Right,Right_MiddleDistal,0.1717556,-0.3269642,0.3800029,0.4413453,-0.1832905,0.6178271,-0.6244271
6.900424,Right,Right_MiddleDistalEnd,0.1575204,-0.3233925,0.3981578,0.4413453,-0.1832905,0.6178271,-0.6244271
6.900424,Right,Right_PinkyProximal,0.1896986,-0.3747386,0.2987986,0.45527,-0.345557,0.6465396,-0.5052789
6.900424,Right,Right_PinkyIntermediate,0.1787594,-0.3666464,0.3280902,-0.4132085,0.3179372,-0.6648903,0.5348791
6.900424,Right,Right_PinkyDistal,0.1691821,-0.3618281,0.3465583,0.3910703,-0.2853362,0.6809719,-0.5494769
6.900424,Right,Right_PinkyDistalEnd,0.1594562,-0.3575079,0.3617139,0.3910703,-0.2853362,0.6809719,-0.5494769
6.900424,Right,Right_RingProximal,0.1995698,-0.3572772,0.3099873,0.4586464,-0.2861095,0.624948,-0.5632275
6.900424,Right,Right_RingIntermediate,0.1814685,-0.3490024,0.3458306,-0.4545514,0.2815672,-0.627803,0.5656558
6.900424,Right,Right_RingDistal,0.168777,-0.3433723,0.3700745,0.4251135,-0.2404213,0.6490713,-0.5832518
6.900424,Right,Right_RingDistalEnd,0.1571935,-0.3390962,0.3870087,0.4251135,-0.2404213,0.6490713,-0.5832518
6.900424,Right,Right_ThumbProximal,0.2131936,-0.3184793,0.2490889,0.9055655,0.06287281,-0.07712843,-0.4123708
6.900424,Right,Right_ThumbIntermediate,0.2123901,-0.2998592,0.2777433,-0.7329362,-0.1339568,0.06248961,0.6640446
6.900424,Right,Right_ThumbDistal,0.2069518,-0.291797,0.3119147,0.6761324,0.2183672,-0.01136094,-0.703585
6.900424,Right,Right_ThumbDistalEnd,0.1987239,-0.2943127,0.3400885,0.6761324,0.2183671,-0.01136085,-0.7035851
