Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
26.84026,Left,Wrist,-0.06643233,-0.2411867,0.3345298,0.05100266,0.9139072,0.190436,-0.3548337
26.84026,Left,Left_IndexProximal,-0.07645254,-0.1522844,0.368838,0.02233193,0.8836299,0.1892398,0.4276543
26.84026,Left,Left_IndexIntermediate,-0.08094025,-0.1182809,0.381801,0.02362592,0.8893335,0.1681058,0.4245806
26.84026,Left,Left_IndexDistal,-0.08330679,-0.09613949,0.3892975,0.03096695,0.8988605,0.09928314,0.4257163
26.84026,Left,Left_IndexDistalEnd,-0.0840171,-0.07206261,0.3943388,0.03096695,0.8988605,0.09928314,0.4257163
26.84026,Left,Left_MiddleProximal,-0.056733,-0.1585705,0.3750189,0.1532934,0.9206586,0.1384684,0.3312341
26.84026,Left,Left_MiddleIntermediate,-0.04882602,-0.1206126,0.3898144,0.1564603,0.9218235,0.1356232,0.3276711
26.84026,Left,Left_MiddleDistal,-0.04351062,-0.09626275,0.3992047,0.1510829,0.9344234,0.06196304,0.3165247
26.84026,Left,Left_MiddleDistalEnd,-0.03783458,-0.07416168,0.4041411,0.1510829,0.9344234,0.06196304,0.3165247
26.84026,Left,Left_PinkyProximal,-0.02207955,-0.1755827,0.3614294,0.3947878,0.8783268,0.2111082,0.1676856
26.84026,Left,Left_PinkyIntermediate,-0.003585814,-0.1577887,0.3763752,0.4331717,0.8635703,0.2111204,0.1484492
26.84026,Left,Left_PinkyDistal,0.009874109,-0.147272,0.3860604,0.4317266,0.877654,0.1634575,0.1289109
26.84026,Left,Left_PinkyDistalEnd,0.02312767,-0.136646,0.3934352,0.4317266,0.877654,0.1634575,0.1289109
26.84026,Left,Left_RingProximal,-0.03871061,-0.1662642,0.3705193,0.2297914,0.9228549,0.1945397,0.2401865
26.84026,Left,Left_RingIntermediate,-0.02624428,-0.1353996,0.3882172,0.2307147,0.9243231,0.1887258,0.2382869
26.84026,Left,Left_RingDistal,-0.0175979,-0.1142746,0.4000047,0.2293594,0.9388316,0.1223553,0.2258749
26.84026,Left,Left_RingDistalEnd,-0.009730883,-0.09614983,0.406991,0.2293594,0.9388316,0.1223553,0.2258749
26.84026,Left,Left_ThumbProximal,-0.09023245,-0.2018164,0.3348508,-0.1023808,0.3757455,0.3443596,0.8542542
26.84026,Left,Left_ThumbIntermediate,-0.1084825,-0.1768488,0.3404652,0.09448963,0.4313332,0.2789595,0.8527634
26.84026,Left,Left_ThumbDistal,-0.1251338,-0.1505573,0.3504045,0.01617388,0.3923856,0.4134093,0.821502
26.84026,Left,Left_ThumbDistalEnd,-0.1447687,-0.1311838,0.3607444,0.01617388,0.3923856,0.4134093,0.821502
