Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
24.87636,Left,Wrist,0.06201556,-0.2712649,0.3995681,0.5757633,0.6981747,0.3333639,-0.2644197
24.87636,Left,Left_IndexProximal,0.152954,-0.2273287,0.4252199,0.6130701,0.700422,-0.3413858,0.1304238
24.87636,Left,Left_IndexIntermediate,0.19075,-0.2267225,0.4125272,0.09511862,0.5171117,-0.7015417,-0.481028
24.87636,Left,Left_IndexDistal,0.1760181,-0.2267843,0.39165,-0.4035171,0.05105112,-0.5778751,-0.7075514
24.87636,Left,Left_IndexDistalEnd,0.15488,-0.226625,0.4042503,-0.4035171,0.05105112,-0.5778751,-0.7075514
24.87636,Left,Left_MiddleProximal,0.1555263,-0.2501606,0.4301082,0.5811288,0.7209423,-0.3764645,-0.02839741
24.87636,Left,Left_MiddleIntermediate,0.1923779,-0.2483045,0.4041209,0.03810006,0.4657122,-0.6845054,-0.5595649
24.87636,Left,Left_MiddleDistal,0.1712175,-0.2465667,0.3844191,-0.4281317,-0.03384519,-0.5181673,-0.7396359
24.87636,Left,Left_MiddleDistalEnd,0.1539991,-0.2443158,0.4000236,-0.4281317,-0.03384519,-0.5181673,-0.7396359
24.87636,Left,Left_PinkyProximal,0.149727,-0.2909857,0.4133571,0.5660142,0.7609826,-0.2762474,-0.1556319
24.87636,Left,Left_PinkyIntermediate,0.1747728,-0.284312,0.3940875,-0.01105139,0.5290704,-0.5692997,-0.6291749
24.87636,Left,Left_PinkyDistal,0.1592253,-0.2768048,0.3815206,-0.5517938,0.1218522,-0.515966,-0.6437824
24.87636,Left,Left_PinkyDistalEnd,0.144432,-0.2794233,0.3923492,-0.5517938,0.1218522,-0.515966,-0.6437824
24.87636,Left,Left_RingProximal,0.1541204,-0.2711037,0.4239841,0.5979763,0.7200446,-0.332435,-0.1159652
24.87636,Left,Left_RingIntermediate,0.1862648,-0.268487,0.3986706,-0.01166142,0.471036,-0.6216961,-0.6256865
24.87636,Left,Left_RingDistal,0.164223,-0.262153,0.3827155,-0.5158705,0.01367193,-0.5194499,-0.6810751
24.87636,Left,Left_RingDistalEnd,0.1490986,-0.2636598,0.3971444,-0.5158705,0.01367193,-0.5194499,-0.6810751
24.87636,Left,Left_ThumbProximal,0.0936757,-0.2318193,0.3961099,0.2254597,0.4029834,-0.2009251,0.8639455
24.87636,Left,Left_ThumbIntermediate,0.114423,-0.2067216,0.406506,0.4261258,0.3341322,-0.4379792,0.7175983
24.87636,Left,Left_ThumbDistal,0.1459197,-0.1929399,0.4154668,0.4448812,0.2911924,-0.7333927,0.4235844
24.87636,Left,Left_ThumbDistalEnd,0.1718546,-0.2068314,0.4139872,0.4448812,0.2911924,-0.7333927,0.4235844
