Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
28.49482,Left,Wrist,-0.05605232,-0.2038702,0.3369455,0.664893,0.4342199,0.2053048,0.5720322
28.49482,Left,Left_IndexProximal,0.002567414,-0.1894504,0.4113557,0.5192034,-0.02023298,-0.3705077,0.7698981
28.49482,Left,Left_IndexIntermediate,0.02271537,-0.1826195,0.4412189,0.5260873,-0.0213289,-0.3653316,0.7676656
28.49482,Left,Left_IndexDistal,0.03536691,-0.1784014,0.4605629,0.5971641,-0.03007051,-0.3983115,0.6955856
28.49482,Left,Left_IndexDistalEnd,0.04811952,-0.1791523,0.4815966,0.5971641,-0.03007051,-0.3983115,0.6955856
28.49482,Left,Left_MiddleProximal,-0.01736569,-0.1866996,0.4192097,0.651623,-0.03879793,-0.2861137,0.7014424
28.49482,Left,Left_MiddleIntermediate,-0.002806779,-0.1872368,0.4580681,0.6527641,-0.040171,-0.2809522,0.7023897
28.49482,Left,Left_MiddleDistal,0.006308082,-0.1875049,0.483092,0.7037262,-0.03696166,-0.2968614,0.64442
28.49482,Left,Left_MiddleDistalEnd,0.01402596,-0.191397,0.5047791,0.7037262,-0.03696166,-0.2968614,0.64442
28.49482,Left,Left_PinkyProximal,-0.05460101,-0.2036303,0.4205664,0.6078882,-0.07099796,-0.03640355,0.7900043
28.49482,Left,Left_PinkyIntermediate,-0.05545624,-0.1959593,0.449245,0.6362234,-0.08042,-0.008014891,0.7672606
28.49482,Left,Left_PinkyDistal,-0.05722417,-0.1922224,0.4684409,0.6845672,-0.07159574,-0.01756015,0.7252131
28.49482,Left,Left_PinkyDistalEnd,-0.05856776,-0.1910721,0.4868752,0.6845672,-0.07159574,-0.01756015,0.7252131
28.49482,Left,Left_RingProximal,-0.03618834,-0.1933399,0.421631,0.6261323,-0.01981424,-0.1680169,0.7611416
28.49482,Left,Left_RingIntermediate,-0.02748142,-0.1873284,0.4578153,0.6310303,-0.0201052,-0.1679072,0.7571026
28.49482,Left,Left_RingDistal,-0.02160173,-0.1835463,0.4825358,0.6863354,-0.01787587,-0.1838508,0.7034371
28.49482,Left,Left_RingDistalEnd,-0.01669526,-0.1837499,0.5029097,0.6863354,-0.01787587,-0.1838508,0.7034371
28.49482,Left,Left_ThumbProximal,-0.01368622,-0.2075081,0.3549386,-0.03497711,-0.2980997,-0.6121668,0.7315503
28.49482,Left,Left_ThumbIntermediate,0.01315385,-0.1979909,0.3682427,0.1721103,-0.46239,-0.5530279,0.6713675
28.49482,Left,Left_ThumbDistal,0.03602612,-0.1887599,0.3896657,0.1046652,-0.4191196,-0.5623404,0.7050943
28.49482,Left,Left_ThumbDistalEnd,0.05680202,-0.178578,0.4078994,0.1046652,-0.4191196,-0.5623404,0.7050943
