Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
5.95683,Right,Wrist,0.1060743,-0.2474377,0.266237,0.3344902,0.388983,-0.8501369,-0.1186431
5.95683,Right,Right_IndexProximal,0.1321414,-0.1891821,0.3377064,0.3544509,0.1694496,0.9180695,-0.05291473
5.95683,Right,Right_IndexIntermediate,0.1241734,-0.1548271,0.3276732,-0.09724367,-0.8393028,-0.4941497,-0.2047707
5.95683,Right,Right_IndexDistal,0.125093,-0.1664046,0.3072487,-0.1337745,0.9433051,-0.0448344,0.3004498
5.95683,Right,Right_IndexDistalEnd,0.1306412,-0.1900343,0.3113078,-0.1337745,0.9433051,-0.0448344,0.3004498
5.95683,Right,Right_MiddleProximal,0.1118715,-0.1950755,0.3422861,0.2618069,0.2282282,0.9376933,-0.01003124
5.95683,Right,Right_MiddleIntermediate,0.1061317,-0.1579072,0.3247422,-0.0665816,-0.8408214,-0.4893286,-0.2216851
5.95683,Right,Right_MiddleDistal,0.1089279,-0.17155,0.3020397,-0.1857965,0.9313498,-0.1234436,0.2878011
5.95683,Right,Right_MiddleDistalEnd,0.1153488,-0.1925721,0.3099039,-0.1857965,0.9313498,-0.1234436,0.2878011
5.95683,Right,Right_PinkyProximal,0.07439232,-0.1985066,0.3262087,0.1543725,0.1215665,0.9782889,0.06589505
5.95683,Right,Right_PinkyIntermediate,0.07710648,-0.169943,0.3185413,-0.01814194,-0.7950628,-0.5091902,-0.3290471
5.95683,Right,Right_PinkyDistal,0.08312014,-0.1793833,0.3024078,-0.04383629,0.8876563,-0.1072133,0.4457027
5.95683,Right,Right_PinkyDistalEnd,0.08279119,-0.1974055,0.3066556,-0.04383629,0.8876563,-0.1072133,0.4457027
5.95683,Right,Right_RingProximal,0.09266353,-0.1971332,0.3367121,0.1928618,0.2241341,0.9551849,0.0138193
5.95683,Right,Right_RingIntermediate,0.09039974,-0.1632355,0.3203695,-0.02090671,-0.8417383,-0.4643924,-0.2745538
5.95683,Right,Right_RingDistal,0.09604683,-0.1778225,0.2999905,-0.1090102,0.9142278,-0.1573973,0.357115
5.95683,Right,Right_RingDistalEnd,0.0978684,-0.197244,0.3076534,-0.1090102,0.9142278,-0.1573973,0.357115
5.95683,Right,Right_ThumbProximal,0.1320206,-0.2106812,0.2824362,0.9030279,-0.3541898,0.2097377,-0.1228843
5.95683,Right,Right_ThumbIntermediate,0.148324,-0.1886148,0.2977736,-0.8577726,0.09200196,-0.3238791,0.3884133
5.95683,Right,Right_ThumbDistal,0.1484166,-0.1635971,0.3187831,0.7510713,0.2498234,0.3939975,-0.467169
5.95683,Right,Right_ThumbDistalEnd,0.126518,-0.1506734,0.3336563,0.7510712,0.2498233,0.3939976,-0.467169
