Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
26.24912,Left,Wrist,-0.03214256,-0.2437744,0.34907,-0.1826266,0.686184,0.5280127,-0.4658346
26.24912,Left,Left_IndexProximal,-0.0380122,-0.2200032,0.4417068,0.2644907,0.7808223,0.5478606,0.1421639
26.24912,Left,Left_IndexIntermediate,-0.02857904,-0.2104778,0.4758345,0.2556812,0.7993135,0.5258682,0.1385223
26.24912,Left,Left_IndexDistal,-0.02239851,-0.2030488,0.4972507,0.2333748,0.8517569,0.4485866,0.1371746
26.24912,Left,Left_IndexDistalEnd,-0.01564362,-0.1910245,0.517632,0.2333748,0.8517569,0.4485866,0.1371746
26.24912,Left,Left_MiddleProximal,-0.01692752,-0.2226814,0.4378533,0.226509,0.7855235,0.5692996,0.08686021
26.24912,Left,Left_MiddleIntermediate,-0.006263819,-0.2123404,0.4766036,0.2286794,0.7851915,0.5696355,0.08182856
26.24912,Left,Left_MiddleDistal,0.000817731,-0.2057767,0.5014252,0.213079,0.8245969,0.5181341,0.0785799
26.24912,Left,Left_MiddleDistalEnd,0.007120665,-0.1970856,0.5221562,0.213079,0.8245969,0.5181341,0.0785799
26.24912,Left,Left_PinkyProximal,0.01314694,-0.2124877,0.4120354,0.157658,0.7397884,0.6535879,-0.02608369
26.24912,Left,Left_PinkyIntermediate,0.02108738,-0.2096386,0.4405111,0.1502223,0.7830161,0.6015858,-0.04913205
26.24912,Left,Left_PinkyDistal,0.02686759,-0.2051014,0.4587204,0.1410902,0.8138821,0.5614005,-0.05019501
26.24912,Left,Left_PinkyDistalEnd,0.03216443,-0.198993,0.4753813,0.1410902,0.8138821,0.5614005,-0.05019504
26.24912,Left,Left_RingProximal,-0.0005940981,-0.2186331,0.42685,0.1896398,0.7670983,0.6125486,0.01954729
26.24912,Left,Left_RingIntermediate,0.009471696,-0.2119361,0.4625583,0.1889058,0.771202,0.6076428,0.01824781
26.24912,Left,Left_RingDistal,0.01638711,-0.2070506,0.4868128,0.1757195,0.8133813,0.5543051,0.01673634
26.24912,Left,Left_RingDistalEnd,0.021989,-0.200266,0.5058337,0.1757195,0.8133813,0.5543051,0.01673634
26.24912,Left,Left_ThumbProximal,-0.05481239,-0.2215763,0.3846846,0.4063036,0.2946258,0.4811242,0.7187719
26.24912,Left,Left_ThumbIntermediate,-0.06538112,-0.2164313,0.4138359,0.5731481,0.4459851,0.3036767,0.6167489
26.24912,Left,Left_ThumbDistal,-0.06543657,-0.2091424,0.4456818,0.5448043,0.4327183,0.32221,0.641969
26.24912,Left,Left_ThumbDistalEnd,-0.06373404,-0.2032878,0.4745021,0.5448043,0.4327183,0.32221,0.641969
