Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
18.33038,Left,Wrist,-0.001787916,-0.2786662,0.4156333,0.06873776,0.7847785,0.5825562,-0.2000667
18.33038,Left,Left_IndexProximal,0.0009646788,-0.2339316,0.5097046,0.4230547,0.6725982,0.4114536,0.4464782
18.33038,Left,Left_IndexIntermediate,0.009006768,-0.2218311,0.5468383,0.4259288,0.6814675,0.4024662,0.4384154
18.33038,Left,Left_IndexDistal,0.01482275,-0.213828,0.5703969,0.4369786,0.7197817,0.3410945,0.4178748
18.33038,Left,Left_IndexDistalEnd,0.02328806,-0.2043433,0.5914682,0.4369786,0.7197817,0.3410945,0.4178748
18.33038,Left,Left_MiddleProximal,0.01619092,-0.2517792,0.5109023,0.3644096,0.9040738,0.008582726,0.2231213
18.33038,Left,Left_MiddleIntermediate,0.04575533,-0.2186411,0.5189419,0.002562614,0.7607251,-0.6442064,-0.07930467
18.33038,Left,Left_MiddleDistal,0.04290875,-0.2137177,0.4905415,-0.3001532,0.2668337,-0.8476668,-0.3466549
18.33038,Left,Left_MiddleDistalEnd,0.02544872,-0.2281284,0.4848388,-0.3001532,0.2668337,-0.8476668,-0.3466549
18.33038,Left,Left_PinkyProximal,0.05038555,-0.270831,0.4897203,0.1815298,0.9735529,-0.1175815,0.07359864
18.33038,Left,Left_PinkyIntermediate,0.0623605,-0.2415547,0.483189,-0.1331423,0.7403053,-0.6430228,-0.1440258
18.33038,Left,Left_PinkyDistal,0.05419545,-0.2386168,0.4636771,-0.4309276,0.2428095,-0.8420457,-0.2151846
18.33038,Left,Left_PinkyDistalEnd,0.04360893,-0.2532372,0.4595389,-0.4309276,0.2428094,-0.8420458,-0.2151847
18.33038,Left,Left_RingProximal,0.03334434,-0.2626049,0.5027382,0.2928216,0.9459321,-0.08569673,0.1101114
18.33038,Left,Left_RingIntermediate,0.05683037,-0.2292394,0.498735,-0.09914249,0.7143753,-0.6752397,-0.154567
18.33038,Left,Left_RingDistal,0.04704124,-0.2273271,0.4726381,-0.3817398,0.201824,-0.8565657,-0.2825551
18.33038,Left,Left_RingDistalEnd,0.03366752,-0.2432307,0.4699131,-0.3817398,0.201824,-0.8565657,-0.2825551
18.33038,Left,Left_ThumbProximal,0.0006436929,-0.2357801,0.4462848,0.2198,0.1372671,-0.1081329,0.9597673
18.33038,Left,Left_ThumbIntermediate,0.01072723,-0.2081014,0.4636239,0.5206791,0.120801,-0.3722688,0.7587604
18.33038,Left,Left_ThumbDistal,0.03608678,-0.1969986,0.4858924,0.5582837,0.1429116,-0.5037946,0.6434964
18.33038,Left,Left_ThumbDistalEnd,0.05988742,-0.2008569,0.5028163,0.5582837,0.1429116,-0.5037946,0.6434964
