Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
0.0,Left,Wrist,-0.2523608125988967,-0.2627249094930938,0.3897043823382634,0.8086879016482287,-0.13810290226202038,0.07209455639419349,0.20838473716198036
0.0,Left,Left_IndexProximal,0.04782399896113926,-0.2651289809977052,0.3528965273084064,0.4765062379593983,-0.7958659357006979,-0.08110500970378554,-0.11376711378969007
0.0,Left,Left_IndexIntermediate,0.013619694116036973,-0.260581754345511,0.4445322622583635,0.2466019275704413,0.4619037851007953,-0.7345686059464737,0.7521071309509965
0.0,Left,Left_IndexDistal,-0.24706979087516864,0.009722147628789923,0.33234975294810504,-0.04496803136817551,0.007042353984684002,-0.7533752875686025,-0.37110615954484916
0.0,Left,Left_IndexDistalEnd,0.10554255505418025,-0.03269118664798509,0.38237878829165906,0.5497693328412878,-0.09684618433619319,-0.17661832309256076,0.9213709907970561
0.0,Left,Left_MiddleProximal,0.11154802691292409,-0.08418486917593015,0.21326486558231517,0.9187872782927087,0.029644584412768404,-0.7694390093786825,-0.6559040340183004
0.0,Left,Left_MiddleIntermediate,-0.056498540554983157,-0.06305991085001772,0.40388905995112456,0.022144839524047777,-0.11526945064539595,-0.8164325447690507,0.13840384110714365
0.0,Left,Left_MiddleDistal,-0.13793585579835424,-0.30910904285397045,0.43281105741031095,0.3232571401072357,-0.08793298344322364,0.3971591441045982,0.46887179409803836
0.0,Left,Left_MiddleDistalEnd,-0.14882549749401014,-0.28981431652902395,0.25662707899571674,-0.12084346242487598,0.23790650396561241,-0.6084547798887234,0.9140270727272396
0.0,Left,Left_PinkyProximal,0.058591889135996056,-0.3357894296812902,0.21995130189703843,0.5259394603694898,0.5487056511605733,-0.01103650392946709,0.8774621577342593
0.0,Left,Left_PinkyIntermediate,-0.054639266755203864,-0.044917846872913336,0.45690122308053127,0.34835229313858185,0.2286343432552601,0.6601562132707085,-0.2700238543870228
0.0,Left,Left_PinkyDistal,0.08723424705096616,-0.2678775826586724,0.3535911501067518,0.6851974461772585,0.7510952016854234,-0.3289434388755398,0.4703494815833541
0.0,Left,Left_PinkyDistalEnd,-0.10053112212835069,0.04098386680917071,0.20460603432166066,-0.15458664126184385,-0.17304337616894572,-0.22778386178964238,0.7406085113904629
0.0,Left,Left_RingProximal,0.047358008256367656,-0.2528546910461257,0.4534211346107768,-0.7390477125899263,-0.5678154445143841,0.665145278597382,0.5381512154590146
0.0,Left,Left_RingIntermediate,-0.11381749685454107,-0.11992785916186857,0.21010202185954432,-0.08902958243720993,-0.6773018892000933,0.5705666797773693,0.33801388828080936
0.0,Left,Left_RingDistal,-0.009484344480518658,-0.09765013598847588,0.32339555670715436,0.08932609042968964,0.06570841976540764,-0.11847830002759885,0.6404932265751916
0.0,Left,Left_RingDistalEnd,-0.25837827691182813,0.00624483946982346,0.2059518898230177,0.6020543680840933,-0.42077324066147975,-0.45803061736398554,0.40251178274693145
0.0,Left,Left_ThumbProximal,-0.03152612568847091,-0.16274158862513122,0.35394132282508334,0.15954027881651212,0.029776057732075034,-0.16572239402473332,-0.24384209250204603
0.0,Left,Left_ThumbIntermediate,0.004857579129125156,-0.1498147187918494,0.26780110869616236,0.9231243984550086,-0.5400623515043848,-0.818988084100906,-0.7303816671159757
0.0,Left,Left_ThumbDistal,0.13844411359369785,0.06156903929384028,0.18496479924959836,0.24702806846951453,-0.5909979101665359,0.3403229341047841,-0.7681330154410952
0.0,Left,Left_ThumbDistalEnd,-0.11648255502704552,0.027478808375289654,0.4153914744328904,0.747946050626888,0.3423642888678823,-0.7354776419681789,-0.38070465450794216
